Date,SPY_Return,QQQ_Return,XLE_Return,GLD_Return,TLT_Return
2005-02-14,-0.0007459263636887,0.004499533802676,0.0012359869652175,0.0111072251458506,0.0031207643344829
2005-02-15,0.00372231121034,0.0065800809372332,0.0022218103999074,0.0007048653790649,-0.0050628604442379
2005-02-16,0.0006605379990167,-0.0036802500354543,0.0277183781622459,-0.0014101382284351,-0.0037867890264331
2005-02-17,-0.0081180359980474,-0.0135182956606356,-0.0135198232328856,0.0049266747034087,-0.0063058079205499
2005-02-18,0.0013299568318361,-0.0032075493383498,0.02187832040637,0.0004679564397698,-0.0089843218698003
2005-02-22,-0.0149803450212522,-0.0123929717438308,-0.0071600090573528,0.0189996377423175,-0.0044118600833045
2005-02-23,0.0071414449227444,0.0013544653967895,0.0126150731262202,-0.0034487108457084,0.0033107392818745
2005-02-24,0.0065918594786676,0.0126433576103252,0.019440683495156,-0.0020748442692022,-0.0022067180794028
2005-02-25,0.0098485401290184,0.0055977355217739,0.0242906595442615,0.0039156600844623,0.0048475395672581
2005-02-28,-0.0066105292905011,-0.0106891667097055,-0.0072712880656997,0.0006893894267664,-0.0108282749318653
2005-03-01,0.004961965986061,0.0109550192076429,-0.0195745811330316,-0.0071469481987244,-0.0003113026113043
2005-03-02,-0.0004956764729003,-0.0005312994908031,0.0145449828459199,0.0006938540552079,-0.0013389433368613
2005-03-03,0.0004126931440359,-0.0082767861873934,0.0163681256687487,-0.0064950071827204,-0.0005588562093352
2005-03-04,0.0123800896245149,0.0058806490382087,0.0127701209168242,0.0094963038258569,0.0107755477178797
2005-03-07,0.0004888262512052,0.0142900383586486,-0.0069253994192064,0.0020725430611827,0.003969776946912
2005-03-08,-0.0037532048815311,-0.0100352301643701,-0.0011209831686427,0.0128001189611045,-0.0095091579888153
2005-03-09,-0.0111798564876644,-0.0029229518540857,-0.0279916871743086,-0.0002271055460036,-0.0164663980521727
2005-03-10,0.0022294541319166,-0.0013318563401927,-0.0205181016478005,0.0040807198474174,0.0060796314288114
2005-03-11,-0.007035261514315,-0.0093721519647204,0.0082110970039578,0.0051901174717784,-0.0073235100186104
2005-03-14,0.0062099344529237,0.0045631837096292,0.0072170546289774,-0.0090437317731922,0.0059758497817027
2005-03-15,-0.0082888873722976,-0.0080667386303495,-0.0140157895654601,0.0006811804995411,-0.0063150489867192
2005-03-16,-0.0085266743065389,-0.0114040930846499,0.0032881559715551,0.0056580436613455,0.0060906706325105
2005-03-17,0.0020131215748064,0.0024550766442212,0.0172012817973186,-0.0111200890011817,0.0032546323311161
2005-03-18,-0.0029735833067558,-0.0054631917434228,0.0122723666737404,0.0015961625907332,-0.0062959662204805
2005-03-21,-0.0037189698858322,0.0019154742163514,-0.0087175193837319,-0.0183955346248596,-0.0028230778413113
2005-03-22,-0.010212644552902,-0.0123781133533377,-0.0120541923310478,-0.0102636454544409,-0.0085180551670946
2005-03-23,0.0008552646697963,0.0035915782611543,-0.0193078996573512,-0.0054074037428054,0.0047789035652103
2005-03-24,0.001195797751588,0.0002761310300943,-0.0007134320251454,-0.0007074350055783,0.002041982254836
2005-03-28,0.0014502708455164,0.0019280129593097,0.0011888532956012,0.0035323603275894,-0.0061372137522403
2005-03-29,-0.0066714360936148,-0.0080130647553558,-0.0162914793914505,0.0004700460069094,0.0059104001813798
2005-03-30,0.0140604285379892,0.0186875559230631,0.0148645369661709,0.001174104535395,0.0049735628522821
2005-03-31,-0.0018635627975227,-0.0043657071053505,0.0200263757411192,0.0049162941986322,0.0071899870194975
2005-04-01,-0.0045029570319964,-0.010169400208668,0.0244255665057433,-0.0046816744254826,0.0033651215415067
2005-04-04,0.0017016102301972,0.0071566136450097,-0.008687938654326,-0.0051752033834876,-0.000224291358684
2005-04-05,0.0047492191580274,0.0027393495809437,-0.0127099276437172,0.0011785325043955,-0.0025795679419871
2005-04-06,0.0034630888767017,-0.0016424392242255,0.0156906609248459,0.0042313251025844,0.0034749236273832
2005-04-07,0.005381557605581,0.0119824151102546,-0.0038996047846405,-0.0014084831613397,-0.0080895731949664
2005-04-08,-0.0104537423857378,-0.0081540207549792,-0.0183237294348655,0.0028148959296926,0.0034914732228879
2005-04-11,0.0007627313573754,-0.0043770059773549,0.0074630031711058,0.0021060065188699,0.0053819883597186
2005-04-12,0.0051521799812046,0.0049227947511064,-0.015925517720706,0.0014015740215325,0.0092373672899985
2005-04-13,-0.0118644425242008,-0.016501857487718,-0.0248579234678761,0.0013996123608867,-0.0024400163966336
2005-04-14,-0.0131297175433956,-0.0142447809122318,-0.0004843360350936,-0.0138483643124325,-0.0015561764113373
2005-04-15,-0.0140916691672412,-0.0230479968698747,-0.0387555443296138,0.0021249010358104,0.0131502444099367
2005-04-18,0.0030615703882118,0.0002875023360842,0.01796007787045,0.0068162703753329,-0.0007683640297087
2005-04-19,0.0079157327640656,0.0068830525313827,0.0232143008914039,0.0137259377324856,0.0096217252973136
2005-04-20,-0.0140480781204676,-0.0083225528077103,-0.0207453012511171,0.0027688699314186,-0.0025057695946009
2005-04-21,0.0192337000072904,0.0261674591576899,0.0339423702978653,-0.0048505210887536,-0.0105283838791133
2005-04-22,-0.0037995488275145,-0.0149908918512352,0.0021430112242052,0.0046200305675129,0.0083438507399478
2005-04-25,0.006554019473651,0.0082304327217667,0.0139369146974184,0.0011516582685481,0.0029476142259405
2005-04-26,-0.009761246563104,-0.0093713167509395,-0.0165569866273085,0.0045935029666459,-0.0015269901091111
2005-04-27,0.0038987667653747,0.0014256466475832,-0.0260940819333403,-0.0101336340681121,0.0034857028770082
2005-04-28,-0.0126166933519994,-0.0100218296485375,-0.0202784666046518,-0.0046403972171374,0.0073720133386708
2005-04-29,0.0134813922176693,0.0065972665732642,0.0129072389458116,0.0081065523339357,-0.0017291796072534
2005-05-02,0.0055993023039877,0.003994291376839,0.0178424850170369,-0.0109011263555482,-0.0002167527530253
2005-05-03,0.0017170405578462,0.0051117322318248,-0.0237792363068995,-0.0028024947683054,0.002709997079316
2005-05-04,0.0076886369915261,0.0121082675557868,0.0115927970963239,0.003268814598599,-0.0088105345950069
2005-05-05,-0.0003401226740613,0.0008385655441013,0.0107315701952416,0.0002330339451914,0.0022915263723905
2005-05-06,-0.0031550608255516,0.0027929600847707,-0.0029154273920978,-0.0091303312078441,-0.0074394600193778
2005-05-09,0.0062152500228985,0.0047294881532583,0.0132932655730837,0.0007052728493703,0.0009875147343214
2005-05-10,-0.0104087035148117,-0.0072422063618557,-0.0169494585365922,0.0021129284545669,0.007105843084559
2005-05-11,0.0054736130845561,0.0050192630335929,0.0060865304552963,0.0011719030574265,0.0030447749523663
2005-05-12,-0.0110641544527402,-0.0027853339479316,-0.0446723664530876,-0.0124927679871048,0.0039033626894696
2005-05-13,-0.0019856374432162,0.0108204100902032,-0.0153460508485851,-0.0049934495137584,0.0038867386915113
2005-05-16,0.0092896991298405,0.0065996338487793,-0.0043907010430923,-0.0016700395935711,-0.0011864240074741
2005-05-17,0.0066557794825647,0.0060125644372351,0.0177039555753406,-0.0004776799078837,0.0028013969358344
2005-05-18,0.0102382393120861,0.0135324529045505,-0.0020368484892817,0.004528636676695,0.0066481038337685
2005-05-19,0.0042007778680975,0.0082979314296531,0.0179325161590528,-0.001666064787172,-0.002568330086656
2005-05-20,-0.0014265589042771,0.0039921572823157,-0.0075381784221194,-0.0078918982395601,0.0011778138139284
2005-05-23,0.005525549050676,0.0050320364007772,0.0165083961305168,-0.0007206099466198,0.0077822735041349
2005-05-24,-0.0023405043428314,0.0031658944912503,0.0042094693272424,0.0026394883318275,0.0027567975783582
2005-05-25,-0.0007529759337178,-0.0042228317844947,0.0151994705722252,0.0033492708869692,-0.0070137711955579
2005-05-26,0.005345429551367,0.0100003054468473,0.0050966016567647,-0.0043082955686088,-0.0003204245449699
2005-05-27,0.0016643177370776,0.0005229982192868,0.0165646995647486,0.0045471525543527,0.001066702316599
2005-05-31,-0.0064240190091722,-0.0034079153989403,-0.0076476800974073,-0.0055070062579208,0.0122856787198588
2005-06-01,0.0085007848472708,0.0081078797025032,0.0187762616673927,-0.0028853769992222,0.012170860174263
2005-06-02,0.0021551631127389,0.0070080332971545,-0.0018854689341648,0.0136316761948036,0.0023971803828456
2005-06-03,-0.0050641623060641,-0.0145905815565171,0.0056456937525501,0.0016613198934977,-0.0082594724108618
2005-06-06,-0.0009154619266984,0.0002616811045865,0.0030444756831741,0.0073243418200242,0.0052359775260475
2005-06-07,0.0007493996664338,-0.0084315256421478,-0.0096344437204968,-0.0023567881142642,0.007905505898429
2005-06-08,-0.0018332850593565,-0.0021194222265368,0.0028297432189374,-0.0009443087328481,-0.0047770749073026
2005-06-09,0.0047423937071192,0.0063443663088056,0.0285502171148692,-0.0016546439023746,-0.0008335241120563
2005-06-10,-0.0023271702323939,-0.0105961978199614,-0.0011445970533323,0.0082459762008939,-0.011317545116147
2005-06-13,0.0031568453198908,0.0047818413254799,0.0038868830566541,0.0037470735107151,-0.0060252821951286
2005-06-14,0.002319564961622,-0.0039828313710946,0.0061426870253133,-0.0042164576632538,-0.006595113122082
2005-06-15,0.0019008994902311,0.003187176823153,0.0119492605315684,0.0032810717059978,0.0018127962476777
2005-06-16,0.0025567159603062,0.0052911451749061,0.0140197363687193,0.0167056645997383,0.0049942713602965
2005-06-17,0.0036985465965759,0.00013207119909,0.0160760444970495,0.0039040578544222,-0.0001049473125272
2005-06-20,0.0003294380585316,0.0,0.0010897936370115,0.0006873360101561,-0.0016984940499793
2005-06-21,0.0005769463923299,-0.0005283894854331,-0.0213640309517209,0.003429785545441,0.0073008204686954
2005-06-22,0.0008224620139413,-0.0010567891164021,0.0057711241873783,-0.0020564419430571,0.012049916839591
2005-06-23,-0.0141661656092818,-0.0111704013118315,0.0008849989888549,0.0068383952680395,-0.0010423130671731
2005-06-24,-0.007368592017408,-0.0112967110829121,-0.0062109646797069,-0.0027297316581218,0.0049926380778709
2005-06-27,0.0014278512685325,-0.0046090079851182,0.0152367619260294,0.0002277262594248,0.0026938137157782
2005-06-28,0.0083575135482965,0.0094666321891229,-0.0188030497237683,-0.0105312118281897,-0.0068527157649752
2005-06-29,-0.0026668759951324,-0.0021567555060892,-0.000894472015652,0.0041341423463071,-0.0015629241597286
2005-06-30,-0.0054383562107164,-0.007853572979403,-0.0065026516264997,-0.0043643676045626,0.0089327496083765
2005-07-01,0.0029319122208999,-0.0013600787108329,0.0220279198076798,-0.017181705910153,-0.0121945492678802
2005-07-05,0.0079995164768474,0.0102929725212766,0.0294896195708703,-0.0098848059718576,-0.0094977686589633
2005-07-06,-0.0084181027035522,-0.0048629946809337,-0.0181108438565325,-0.0007097783269727,0.0054990694881902
2005-07-07,0.0039260939360663,0.0035142348748175,0.0127556068476788,0.0026001813386998,0.0021063951132741
2005-07-08,0.0113567197750472,0.0189774202611633,-0.0066818416547355,-0.002363562671597,-0.0041132048938271
2005-07-11,0.0050975524790648,0.009223686298354,0.0073261707116118,0.0066038588233694,0.0
2005-07-12,0.0026211551776071,0.0047108979210953,0.0089763270061665,0.0023479342498727,-0.0056152253761236
2005-07-13,0.0013892965693711,0.0023469780174978,-0.0057617094245538,-0.0068243804756637,-0.001489211528526
2005-07-14,0.003912782701178,0.0098496803658068,-0.0242591976684189,-0.0106825217226152,-0.0025575857185768
2005-07-15,-0.0005696387100421,0.0030904497105326,-0.0052762305452731,0.0035735049300823,0.0026632151609743
2005-07-18,-0.0039968569388211,-0.0041227256819098,-0.0041964436637507,-0.0009517230480238,-0.0074768871454075
2005-07-19,0.0054609091547895,0.0115519460519633,0.0212427632063347,-0.0028605248387047,0.0035313140736004
2005-07-20,0.0034086249258408,0.007121323775943,0.0010830020366474,0.0073731187324969,0.0054350209535002
2005-07-21,-0.0058501776243532,0.0002531100499845,-0.009788216931884,0.0061421955918961,-0.0136942891641727
2005-07-22,0.0066598814662218,-0.0012675531330314,0.0352190786693525,-0.0002355039829792,0.0077259116876718
2005-07-25,-0.0028374267814301,-0.0038125559765281,0.009242126893502,0.0014123721566349,-0.0036417466880488
2005-07-26,0.0012170001001038,0.0038125559765282,-0.0023025362300726,-0.006134949083469,0.0016088550667044
2005-07-27,0.0036418677746509,0.0075817803526717,0.0050167599776921,0.0044869275841866,-0.0016088550667043
2005-07-28,0.0062811055514819,0.0047714322854448,0.0029148446111449,0.0072779139953994,0.0088655987654714
2005-07-29,-0.0066852840082341,-0.0083022784199363,-0.0104494905748732,0.0016360806518225,-0.0099380175835171
2005-08-01,-0.0007272273692854,0.0017669814257393,0.0104494905748731,0.0072135593901779,-0.0037274146413276
2005-08-02,0.0059666892685985,0.0107857421721146,0.0164954489942182,0.0002317913880819,-0.0032504932907773
2005-08-03,0.002649348204639,-0.0004989120661305,-0.0049202268305797,0.0089997007085532,0.0048725835574258
2005-08-04,-0.0080503101996569,-0.0097828733922823,0.0020527829031515,0.0034400109018697,-0.0020544054192229
2005-08-05,-0.0068128561040168,-0.0048010466096039,-0.0076171032798169,-0.0018332230655092,-0.0078241087934917
2005-08-08,-0.0018733088572408,-0.0073731301452497,0.0143628625513966,-0.0057504473302672,-0.0018562886940699
2005-08-09,0.0060150112813451,0.0066130063850824,-0.0022439346298304,-0.0002306683985678,0.0037097004963658
2005-08-10,-0.0004858627594529,-0.0086558944761831,0.0162009848533332,0.0071273176138144,-0.0010901385043986
2005-08-11,0.0039650694602958,0.0081488997530397,0.0095966339023901,0.0181616618811608,0.0069527474715745
2005-08-12,-0.0061569690493474,-0.005595342109438,-0.0017921392075934,0.0008995034208769,0.0101250504503651
2005-08-15,0.0061569690493474,0.0061023368325812,-0.0098149647390986,-0.0081246350594922,-0.0025748311494033
2005-08-16,-0.0130881491032035,-0.0163556954965375,-0.0221848881788163,0.009472289306063,0.0069597605952394
2005-08-17,-8.194083885181262e-05,0.0059086291868404,-0.0233195808419677,-0.014470055692742,-0.0066384455490207
2005-08-18,-8.167285794803298e-05,-0.0051362060361628,-0.0021087719164926,-0.0018235248916069,0.0073854985087763
2005-08-19,0.0022888901645969,-0.0005146135912224,0.0169546535694209,-0.0052614408492391,-0.0001078792919113
2005-08-22,0.0,0.0005146135912224,0.0024878995582632,0.0022910042023477,-0.0010658053682616
2005-08-23,-0.0018801349238748,-0.0028362563868501,-0.0018651466593594,0.0013720001974238,0.0045791518455363
2005-08-24,-0.0089566312610198,-0.0059566458660302,0.0094964575645172,-0.0038923500067104,0.0009551852558499
2005-08-25,0.0036254114697369,0.0023353811647655,-0.002675002643985,0.0032065852060479,0.0031803189312501
2005-08-26,-0.0068499704710262,-0.0033746680425245,-0.0113954173817884,-0.0027478591065202,-0.0003183504786015
2005-08-29,0.0076719891373186,0.0077701818987943,0.0080938474030076,-0.0009176627252673,0.001269751626802
2005-08-30,-0.005273021900102,-0.00361787779929,0.0184318583921134,-0.0129362253544784,0.0063233681789424
2005-08-31,0.0125602572419513,0.009277997322229,0.0272233266464394,0.0090268684942504,0.008368461572667
2005-09-01,-0.0007349336541655,-0.0015409228704142,0.0257324512295941,0.0187177267696679,-0.0060394508291133
2005-09-02,-0.0017975615715746,-0.0038611698361525,-0.0196293430998568,0.000678168419412,0.0008416216471453
2005-09-06,0.0116276180225085,0.0145950269333881,0.0070409760318709,0.0004518856303791,-0.0070662535683493
2005-09-07,0.00169626050114,0.0017779792076172,0.001558078892618,0.0013544329777345,-0.0094633549259983
2005-09-08,-0.0033142276905794,-0.0002540630807564,0.0013613725214813,0.0060721347514338,0.0010673236211221
2005-09-09,0.0088677650375512,0.0055683214240757,0.0257058359688139,0.0053667767934143,0.0031968738980381
2005-09-12,-0.0020092760245481,0.0027721823061224,-0.0206659806377452,0.0011144375903359,-0.006939313045588
2005-09-13,-0.0055638335223752,-0.0025198684541251,-0.0085446262972761,-0.0073784127592896,0.0052355019543399
2005-09-14,-0.0036458852184432,-0.011419908255736,0.0124039298366822,0.008936558784336,-0.0038428061816044
2005-09-15,-0.000487026989668,-0.0005103751939397,0.0,0.0101793111412872,-0.0082715051787748
2005-09-16,0.0070860519952984,0.0061096481736026,0.0097639528501938,0.0087681740014612,-0.0066011042805467
2005-09-19,-0.0033257020347067,-0.0078992170407382,0.0260538261160363,0.0093407935934029,0.0021688558467653
2005-09-20,-0.008484867437938,-0.0041011302777886,-0.0095496491335218,-0.000432535860175,0.0025967191265158
2005-09-21,-0.0093842970462683,-0.0111075175791297,0.0140126806039326,0.0177944843826613,0.0092500448548403
2005-09-22,0.0035502016212679,0.0036302951194877,-0.0074490385510989,-0.0149863808438915,-0.0009636423698886
2005-09-23,0.0008237076642352,0.00284169840081,-0.0177264157817228,-0.0017271556880254,-0.0075305525660755
2005-09-26,0.0011522353165887,0.0002589015007374,0.0181002272057628,0.0062466744922271,-0.0045445704372081
2005-09-27,-0.0002468940303777,-0.00232454817427,0.0007469460770976,-0.0068950864827964,0.0014083735815048
2005-09-28,0.0009871190253304,0.0002587428823275,0.0081812635215932,0.0118217226630415,0.0066942332939599
2005-09-29,0.0081033363263733,0.0133537311489451,0.009584574069243,0.0063897820043158,-0.0045295850931193
2005-09-30,0.0030936177243986,0.0066110948158987,-0.0157137718293734,-0.008528787613907,-0.0034650198436296
2005-10-03,-0.0035827540741828,0.0025308229892797,-0.0026119650354866,-0.0060138196109777,-0.0078487940179445
2005-10-04,-0.0113199893190373,-0.0065945568927482,-0.0367202314929884,0.0006461202839017,0.0032862138172437
2005-10-05,-0.0132030632819841,-0.0138352867694329,-0.0391284339014172,-0.0019394500477797,0.0043665089635159
2005-10-06,-0.0036013196446116,-0.0132453990978715,-0.0240677264697929,0.0181686835285091,-0.0038199618272434
2005-10-07,0.0034340473606149,0.0023506267526049,0.0222529599602538,0.0031722882977028,0.0040381265585932
2005-10-10,-0.0084802735033137,-0.0054922815884703,-0.0152584131558708,0.0002110909240715,-0.0006539985436955
2005-10-11,-0.0014340374260935,-0.0049959069297533,0.0237018223290483,0.0004221287128521,-0.0020723687199049
2005-10-12,-0.0078843062255594,-0.0119319432158222,-0.0194059460497294,-0.0114602469851875,-0.0097650210430468
2005-10-13,-0.0005953402120146,0.0077060036909476,-0.0275240067156743,0.0036220767324562,-0.0036443763109997
2005-10-14,0.0105040917670219,0.0073843620411531,0.0141672665043657,-0.0046898662259573,-0.0015505141769177
2005-10-17,0.0037005291464255,0.0031474238011098,0.0123351148753203,0.009781049621695,-0.0002218144086645
2005-10-18,-0.0108891905406999,-0.0070966001070947,-0.0474934389230349,-0.0055166345331122,0.0011084181336425
2005-10-19,0.016498706247343,0.0198491664789263,0.022249132555073,-0.0141420794130383,0.0004420343691858
2005-10-20,-0.0177727533457649,-0.0093527244977669,-0.0465396902267557,-0.0077990129176975,0.0026528006457848
2005-10-21,0.0039018823532869,0.0062442012531262,0.0102651604690877,0.0116758281112886,0.0092304931342273
2005-10-24,0.0153725316563738,0.0157003931219292,0.0350164547459437,-0.0027984318839231,-0.007795698406819
2005-10-25,-0.0020030259388098,-0.0038382609425621,0.0205596897466787,0.0143395068742323,-0.0086354133382591
2005-10-26,-0.0029274268943361,-0.0051394766792887,-0.0059791464851687,-0.0027662761718075,-0.0073650764724177
2005-10-27,-0.0106963729621752,-0.0203033226551651,-0.0287384000262075,0.0053129441387453,0.0035772824811274
2005-10-28,0.014292107051138,0.0075970560864941,0.0268751624837179,0.0008474770609084,0.0001110962284544
2005-10-31,0.0027510356712437,0.0142507468627541,0.0113303223540136,-0.0175180653912366,0.0018963775051065
2005-11-01,0.0029921535764269,-0.0007720571434053,0.0061264651094753,-0.0145449644577058,-0.0011531106300849
2005-11-02,0.0104032309091091,0.013045269653294,0.0193553562780233,0.0087089930643643,-0.0047154010149301
2005-11-03,0.0042614285168887,0.0148823275360587,0.0187918589432342,-0.0036920876637241,-0.0067758135445108
2005-11-04,-0.0013093949646833,0.003498630984691,-0.03044086129035,-0.009839387913189,-0.0015863795668007
2005-11-07,0.0009819562691393,0.0012470282916791,-0.0175264974446478,0.0056968195196661,0.0033975810937701
2005-11-08,0.0,0.0002494420446941,0.0083939978851608,0.003054090270558,0.0096800130324715
2005-11-09,0.0013089299204917,0.0004976950094746,-0.0092168134674596,0.014058877980764,-0.0103585403671246
2005-11-10,0.0077317251338407,0.0108967819559455,-0.0315628580978154,-0.0017197302232241,0.0121491481671498
2005-11-11,0.0033989127229879,0.0027060176541787,0.0080374549026937,0.0068610839264361,0.0005592696561929
2005-11-14,-0.0005652184262201,0.0,0.0052523441203757,-0.0038535759249596,-0.0075161047583113
2005-11-15,-0.0036447078962621,-0.0046786600489486,0.0016749750685599,0.0008576526265601,0.0065094224706051
2005-11-16,0.002026166736563,0.0061516589545565,0.025610835341333,0.0237198530261748,0.0104588904073446
2005-11-17,0.0092694962188625,0.0131583047377184,-0.0004077562461384,0.0145442159694879,0.0024327499829979
2005-11-18,0.0039238862879979,0.0033825808639968,0.0004077562461385,-0.0004126358227933,-0.0046488411013501
2005-11-21,0.0050218450318131,0.0024096814082733,0.0245732246879249,0.0108775334159536,0.0029907497505243
2005-11-22,0.0042847973867948,0.0036036160233003,0.0157918575549393,0.0067134421965761,0.0013269023931436
2005-11-23,0.0057631501083984,0.0023955730983511,-0.0037278009230708,-0.0034527944699515,-0.0038732645277965
2005-11-25,0.0007870892526989,0.0021502444226217,0.0025521368551616,0.0054782858710551,0.0036526795141794
2005-11-28,-0.0071047934443528,-0.0083906251525774,-0.0343075166306927,0.0064543086104876,0.0049591284415148
2005-11-29,-0.001109766539723,-0.0048259173219089,0.0016222750781011,0.0012054965904707,-0.0094992428979253
2005-11-30,-0.0054071088451422,-0.0024217204070308,0.0038416915962446,-0.0141559649870268,-0.0011110302856114
2005-12-01,0.0101545537778029,0.0184988629772508,0.0311935650624174,0.0215581982756461,-0.0015639629098638
2005-12-02,0.0012621763625089,0.0023770671858802,0.0009775397504831,0.0029854043283266,0.0003362564850717
2005-12-05,-0.0021305065943841,-0.0073879117042356,0.0070105263063931,0.0090999459099952,-0.004479677147287
2005-12-06,0.0018939588620465,0.0033433157437672,0.0042606338881865,0.0021638763697162,0.0101617036703366
2005-12-07,-0.005852244578718,-0.0019096620721095,-0.0036782731071039,0.0084141051937133,-0.0037846710776077
2005-12-08,-0.0006347433389718,-0.0071920322520715,0.0174951293877081,0.0112382857712984,0.0064475773828486
2005-12-09,0.0026158446992559,0.0038419934199862,-0.0124652009873297,0.0095878008746157,-0.0078984155521511
2005-12-12,0.0009493460715127,0.003589173154161,0.012846151781561,0.0030487798575956,-0.0019006003020475
2005-12-13,0.0067782749161192,0.0040521957933899,-0.0042001130654483,-0.0174651751961011,0.003685568730447
2005-12-14,0.0039193321208389,-0.0033359898470594,0.0119812837712954,-0.0254916362491863,0.0102034560192334
2005-12-15,-0.0028986959675405,0.0016690129807665,-0.0079714635044177,-0.0021870332902152,-0.0024295874181873
2005-12-16,-0.0032240323024142,-0.0069258068715261,-0.024620612140123,-0.0029901651531156,0.003312434662915
2005-12-19,-0.0051570727434014,-0.0160006252390443,-0.0082585307657905,0.00259198762075,0.0009920424580045
2005-12-20,0.0009536656112967,0.0007325900633913,0.0135314413457802,-0.0237770677396026,-0.0012122207857245
2005-12-21,0.0015886261534112,0.0043865840712129,0.002140207645529,0.0067066203389196,-0.001765580480138
2005-12-22,0.0052230926041748,0.0065424438180152,-0.0011671165911056,0.0154761499213334,0.007922270243652
2005-12-23,0.0005523384537368,0.0,-0.002727864393317,-0.0003989718404908,0.0061179884996612
2005-12-27,-0.0102286700772033,-0.0087337111716833,-0.0299063266856347,0.0103216570664553,0.0081378913084645
2005-12-28,0.0022287018455607,-0.001218493107052,0.0149658034604235,0.0162573715982871,-0.0027927616636431
2005-12-29,-0.0044633556522461,-0.006609083643895,-0.0077543785802033,0.0,0.0021737898645443
2005-12-30,-0.0054459521133119,-0.0076421524904746,0.0041835998836939,0.0021348985710616,-0.0022823674464017
2006-01-03,0.0174360991304545,0.0220278824212322,0.0464110944472538,0.0294194491080737,-0.0013069240361563
2006-01-04,0.00472389981874,0.0103543642587524,0.0028421938420776,0.0033828317971504,0.0023941346665661
2006-01-05,0.0006286056315111,0.0043032077863656,-0.0127584170875145,-0.0181754168404171,-0.001196586925182
2006-01-06,0.0082871237632947,0.0179680332309597,0.0242344122646499,0.0260244943611547,-0.0018507441988561
2006-01-09,0.0025658671892402,0.0039750600512386,-0.001122630398117,0.0162484604258835,0.0006531964574719
2006-01-10,0.0010090824722426,0.0006998132590073,0.0108028926816679,-0.0099392885529681,-0.0080953033429964
2006-01-11,0.003175514369285,0.0076663118649229,0.0042516861110269,0.0086564203006792,-0.0016490714506627
2006-01-12,-0.0039513103322389,-0.0048718421761641,-0.0072205209152495,-0.0018355084992043,0.0066896490128481
